tick,population,mean_h,median_h,births_interval,deaths_starvation_interval,deaths_collision_interval,food_count,kl_divergence
0,50,5.0000,5.0,0,0,0,400,0.003420
100,33,5.4242,5.0,93,0,110,863,0.108748
200,45,5.6000,5.0,208,0,196,879,0.248181
300,43,5.7907,6.0,217,0,219,915,0.404932
400,46,5.6522,5.0,224,0,221,917,0.464099
500,31,5.5484,5.0,202,0,217,940,0.558263
600,43,5.7209,5.0,214,0,202,937,0.492749
700,49,5.5714,5.0,220,0,214,887,0.484942
800,42,5.6667,6.0,195,0,202,912,0.513256
900,49,5.7551,6.0,214,0,207,913,0.458747
1000,48,5.7083,6.0,208,0,209,923,0.482525
1100,49,5.5510,6.0,210,0,209,881,0.456183
1200,64,5.5000,5.0,217,0,202,846,0.402684
1300,55,5.6000,6.0,185,0,194,879,0.451134
1400,56,5.0536,5.0,205,0,204,839,0.432835
1500,61,5.5902,6.0,195,0,190,825,0.391775
1600,59,5.1695,5.0,172,0,174,878,0.429177
1700,50,5.4800,5.0,173,0,182,888,0.464942
1800,47,5.4043,5.0,182,0,185,952,0.512308
1900,45,5.7111,6.0,205,0,207,923,0.486706
2000,50,5.4600,5.0,203,0,198,861,0.454925
2100,48,5.6667,6.0,186,0,188,904,0.420936
2200,50,5.6400,6.0,179,0,177,913,0.453851
2300,63,5.3333,5.0,182,0,169,841,0.362582
2400,47,5.7234,6.0,157,0,173,941,0.414106
2500,38,5.6316,6.0,173,0,182,964,0.441936
2600,46,5.4565,5.0,136,0,128,948,0.463368
2700,55,5.7455,6.0,185,0,176,934,0.435161
2800,55,5.6182,6.0,158,0,158,922,0.402895
2900,46,5.5870,5.5,154,0,163,939,0.411315
3000,67,5.7761,6.0,190,0,169,911,0.385103
3100,59,5.7458,6.0,171,0,179,899,0.317382
3200,51,5.4510,5.0,174,0,182,907,0.412828
3300,60,5.7333,6.0,178,0,169,922,0.387305
3400,63,5.6984,6.0,166,0,163,902,0.327225
3500,63,5.5238,5.0,157,0,157,894,0.319480
3600,62,5.9032,6.0,159,0,160,904,0.349579
3700,66,5.5909,5.5,162,0,158,881,0.420832
3800,56,5.3929,5.0,183,0,193,805,0.399136
3900,58,5.8276,6.0,170,0,168,825,0.384433
4000,65,5.3385,5.0,179,0,172,832,0.402929
4100,68,5.3235,5.0,178,0,175,818,0.397910
4200,61,5.5410,5.0,179,1,185,812,0.354283
4300,55,5.7091,6.0,166,0,172,792,0.349740
4400,56,5.2321,5.0,163,0,162,840,0.373949
4500,66,5.4091,5.0,188,0,178,831,0.325518
4600,60,5.2167,5.0,173,0,179,868,0.330202
4700,54,5.4630,5.0,183,0,189,863,0.369498
4800,47,5.4043,5.0,172,0,179,945,0.430025
4900,70,5.4286,5.0,199,0,176,872,0.445344
5000,59,5.1525,5.0,180,0,191,870,0.424586
5100,53,5.0943,5.0,169,0,175,922,0.404173
5200,65,5.0000,5.0,182,0,170,860,0.373733
5300,74,4.8784,5.0,171,0,162,836,0.344387
5400,77,5.1818,5.0,166,0,163,837,0.327554
5500,53,5.2264,5.0,152,0,176,865,0.360856
5600,46,5.1304,5.0,172,0,179,881,0.381860
5700,52,5.3077,5.0,203,0,197,912,0.376767
5800,48,5.5208,5.0,192,1,195,897,0.387561
5900,46,4.9565,5.0,204,0,206,878,0.400765
6000,42,5.4286,5.0,198,0,202,928,0.472863
6100,40,5.5250,6.0,216,0,218,929,0.611619
6200,47,5.5319,6.0,212,0,205,871,0.583526
6300,50,5.6600,6.0,190,0,187,888,0.521902
6400,58,5.4483,5.0,193,0,185,881,0.502480
6500,49,5.3673,5.0,191,0,200,887,0.459504
6600,49,5.6735,6.0,175,0,175,914,0.428423
6700,69,5.5652,6.0,193,0,173,847,0.400689
6800,57,5.2105,6.0,167,0,179,861,0.365178
6900,61,5.7213,6.0,168,0,164,874,0.386451
7000,58,5.6552,6.0,178,0,181,874,0.451939
7100,65,5.2308,5.0,191,0,184,848,0.436194
7200,71,5.6761,6.0,169,0,163,845,0.434185
7300,44,5.2955,5.0,160,0,187,908,0.511284
7400,52,5.2115,5.0,192,0,184,870,0.423263
7500,58,5.5690,6.0,177,0,171,882,0.428302
7600,60,5.3500,5.0,182,0,180,881,0.400246
7700,59,5.1525,5.0,178,0,179,865,0.368389
7800,70,5.5857,6.0,166,0,155,878,0.392649
7900,58,5.3621,5.0,169,0,181,900,0.416405
8000,64,5.0938,5.0,186,0,180,863,0.373656
8100,65,5.2769,5.0,184,0,183,875,0.378080
8200,57,5.3684,5.0,174,0,182,886,0.347008
8300,67,5.1791,5.0,178,0,168,860,0.320898
8400,79,5.3924,5.0,180,0,168,820,0.342703
8500,75,5.1867,5.0,155,0,159,843,0.326862
8600,69,5.0435,5.0,161,0,167,844,0.391792
8700,78,5.2821,5.0,182,0,173,825,0.332348
8800,77,5.2078,5.0,159,0,160,813,0.347131
8900,71,4.9296,5.0,164,2,168,794,0.391501
9000,77,5.0779,5.0,150,0,144,817,0.367623
9100,65,5.3077,5.0,133,1,144,835,0.356878
9200,83,5.0241,5.0,182,0,164,772,0.382249
9300,68,5.1912,5.0,155,0,170,830,0.349627
9400,81,5.1728,5.0,158,1,144,796,0.334195
9500,80,4.7875,5.0,169,0,170,755,0.324925
9600,67,5.2836,5.0,153,1,165,782,0.353008
9700,82,5.3537,5.0,159,1,143,789,0.379384
9800,66,5.1061,5.0,152,0,168,799,0.346224
9900,78,5.5128,5.0,161,0,149,806,0.351012
10000,68,5.5735,5.5,151,0,161,822,0.329890
10100,70,4.9714,5.0,171,0,169,801,0.293657
10200,71,5.7183,6.0,145,0,144,817,0.306372
10300,62,5.5645,5.0,169,0,178,840,0.414674
10400,69,5.3333,5.0,188,0,181,771,0.371036
10500,61,5.7869,6.0,148,0,156,864,0.371793
10600,74,5.5270,5.0,193,0,180,782,0.304812
10700,59,5.1695,5.0,147,0,162,816,0.388304
10800,57,5.9298,6.0,157,1,158,876,0.499904
10900,65,5.3692,5.0,178,0,170,825,0.464181
11000,63,5.4921,5.0,164,0,166,808,0.390229
11100,54,5.7593,6.0,160,0,169,879,0.403514
11200,75,5.2533,5.0,203,0,182,821,0.393842
11300,75,5.1067,5.0,182,0,182,745,0.358284
11400,74,5.2568,5.0,160,0,161,767,0.354016
11500,84,5.2262,5.0,168,1,157,722,0.315946
11600,60,4.9167,5.0,145,1,168,770,0.317865
11700,76,5.3684,5.0,173,1,156,763,0.360966
11800,56,5.5357,6.0,146,2,164,833,0.289455
11900,58,5.3966,5.0,171,0,169,852,0.383753
12000,55,5.4909,6.0,186,0,189,868,0.361033
12100,44,5.8636,6.0,180,0,191,907,0.351667
12200,48,5.7083,6.0,196,0,192,910,0.384739
12300,71,5.6620,6.0,207,0,184,862,0.436811
12400,53,5.6981,6.0,171,0,189,889,0.357110
12500,63,5.4286,5.0,192,0,182,850,0.366042
12600,59,5.9153,6.0,174,0,178,857,0.376309
12700,61,5.7705,6.0,174,0,172,867,0.380270
12800,55,5.6545,6.0,173,0,179,872,0.392201
12900,58,5.9483,6.0,180,0,177,892,0.442940
13000,62,5.7581,6.0,176,0,172,853,0.417796
13100,81,5.1235,5.0,169,0,150,782,0.337258
13200,67,5.5821,5.0,158,1,171,835,0.369850
13300,65,5.4462,5.0,167,0,169,848,0.390599
13400,61,5.4590,6.0,175,0,179,820,0.363729
13500,81,5.6914,6.0,193,0,173,782,0.374937
13600,76,5.2237,5.0,159,0,164,781,0.423203
13700,80,5.0500,5.0,155,1,150,771,0.387870
13800,86,5.3488,5.0,173,0,167,718,0.335830
13900,75,5.1867,5.0,138,1,148,776,0.316047
14000,65,5.0000,5.0,160,1,169,784,0.382292
14100,59,5.6271,6.0,159,1,164,836,0.375312
14200,69,5.3188,5.0,189,0,179,790,0.363374
14300,65,5.3231,5.0,162,0,166,834,0.363585
14400,54,6.0556,6.0,168,0,179,884,0.473761
14500,75,5.6533,6.0,194,0,173,811,0.403229
14600,72,5.3333,5.0,172,0,175,817,0.351820
14700,82,5.6951,6.0,176,0,166,784,0.316545
14800,81,5.4938,6.0,161,1,161,759,0.287349
14900,74,5.3514,6.0,144,1,150,773,0.277070
15000,75,5.6267,6.0,159,1,157,813,0.314412
15100,61,5.5082,6.0,163,1,176,787,0.288863
15200,74,5.3108,5.5,168,3,152,761,0.311979
15300,78,5.7436,6.0,144,0,140,818,0.316313
15400,73,5.4247,6.0,156,0,161,825,0.317061
15500,66,5.5909,6.0,153,0,160,829,0.305978
15600,67,5.7164,6.0,166,0,165,871,0.317061
15700,72,5.6111,6.0,170,0,165,822,0.357508
15800,74,5.5270,6.0,167,0,165,774,0.318119
15900,83,5.5663,6.0,154,0,145,789,0.359897
16000,83,5.5060,6.0,147,0,147,776,0.372558
16100,85,5.4000,6.0,167,0,165,697,0.359281
16200,78,5.7949,6.0,128,1,134,805,0.313508
16300,70,5.3571,5.0,163,0,171,757,0.352322
16400,71,5.2394,6.0,150,0,149,780,0.338525
16500,86,5.4535,5.5,167,1,151,808,0.297385
16600,55,5.6000,6.0,148,1,178,896,0.340449
16700,56,5.2321,5.0,204,0,203,808,0.362680
16800,71,5.7042,6.0,179,0,164,807,0.348687
16900,67,5.4328,5.0,160,0,164,858,0.338516
17000,79,5.3924,5.0,171,1,158,787,0.301399
17100,68,5.5147,5.0,160,0,171,805,0.305046
17200,70,5.4857,5.5,158,1,155,805,0.348040
17300,72,5.2778,5.0,166,0,164,763,0.298867
17400,78,5.6795,6.0,164,0,158,779,0.311624
17500,72,5.5139,6.0,154,0,160,774,0.304302
17600,61,5.2295,5.0,148,0,159,799,0.322006
17700,71,5.7606,6.0,179,0,169,781,0.332074
17800,70,5.6571,6.0,159,0,160,829,0.339811
17900,57,5.5263,6.0,164,0,177,819,0.380323
18000,56,5.9286,6.0,174,0,175,867,0.355342
18100,67,5.7015,6.0,197,0,186,812,0.354050
18200,60,5.8500,6.0,163,0,170,822,0.352247
18300,70,5.8857,6.0,182,0,172,848,0.369912
18400,66,5.7576,6.0,180,0,184,856,0.379714
18500,56,5.4643,6.0,180,0,190,846,0.370918
18600,63,5.9683,6.0,184,0,177,857,0.412511
18700,57,5.9474,6.0,174,0,180,849,0.423050
18800,49,5.7755,6.0,172,0,180,880,0.413004
18900,60,5.7333,6.0,199,0,188,843,0.357277
19000,64,5.6875,6.0,173,0,169,844,0.330953
19100,48,5.4792,6.0,166,0,182,865,0.384604
19200,59,5.7627,6.0,195,1,183,859,0.353557
19300,52,5.8462,6.0,202,1,208,825,0.394403
19400,44,5.6136,6.0,182,0,190,877,0.462461
19500,51,5.9412,6.0,189,0,182,897,0.410389
19600,52,5.7115,6.0,196,0,195,890,0.492012
19700,55,5.8000,6.0,188,0,185,866,0.395842
19800,63,5.7619,5.0,184,0,176,910,0.432134
19900,52,5.5769,5.0,195,0,206,933,0.470148
20000,39,5.4103,5.0,208,0,221,937,0.466080
20100,49,5.5918,5.0,212,0,202,943,0.402884
20200,46,5.8478,6.0,193,0,196,920,0.428592
20300,48,5.7500,6.0,191,0,189,906,0.367839
20400,46,6.0217,6.0,183,0,185,934,0.448539
20500,40,5.9250,6.0,193,0,199,955,0.522383
20600,49,5.6122,6.0,202,0,193,908,0.460087
20700,39,5.8462,6.0,183,0,193,949,0.479155
20800,50,5.7200,6.0,197,0,186,934,0.513064
20900,42,5.7381,6.0,184,0,192,950,0.475041
21000,45,6.0000,6.0,178,0,175,955,0.452385
21100,51,6.0000,6.0,193,0,187,932,0.457514
21200,53,5.6792,6.0,193,0,191,877,0.431108
21300,50,5.6000,5.5,181,0,184,940,0.419283
21400,66,5.7879,6.0,191,0,175,857,0.473082
21500,62,5.7903,6.0,176,0,180,853,0.414021
21600,56,5.9464,6.0,179,0,185,915,0.438126
21700,49,5.9796,6.0,189,0,196,911,0.400801
21800,44,5.5909,5.5,188,0,193,911,0.432087
21900,33,5.5152,5.0,175,0,186,969,0.556085
22000,45,6.0889,6.0,200,0,188,924,0.456456
22100,38,5.8684,6.0,196,0,203,928,0.450708
22200,53,5.8679,6.0,217,0,202,923,0.461300
22300,32,5.8438,6.0,195,0,216,931,0.508234
22400,49,5.5510,5.0,205,0,188,906,0.521609
22500,53,5.6604,6.0,180,0,176,935,0.452600
22600,68,5.2941,5.0,198,0,183,848,0.416719
22700,61,5.0656,5.0,180,0,187,851,0.419784
22800,62,5.2742,5.0,184,0,183,883,0.429166
22900,61,5.2787,5.0,178,0,179,887,0.448635
23000,50,5.2000,5.0,173,0,184,879,0.412596
23100,67,5.4030,5.0,201,0,184,841,0.398317
23200,53,5.2264,5.0,176,0,190,871,0.395975
23300,54,5.3148,5.0,184,0,183,878,0.511249
23400,54,5.4815,5.0,192,0,192,914,0.480591
23500,50,5.3800,5.0,196,0,200,900,0.455923
23600,56,5.3750,5.0,193,0,187,863,0.447536
23700,48,5.6667,6.0,194,0,202,875,0.445137
23800,48,5.6667,6.0,198,0,198,888,0.468303
23900,53,5.3774,5.0,207,0,202,884,0.501610
24000,49,5.8367,6.0,189,0,193,922,0.560751
24100,52,5.6538,5.5,202,0,199,903,0.495708
24200,47,5.9362,6.0,185,0,190,918,0.521876
24300,55,5.9636,6.0,201,0,193,897,0.454479
24400,62,5.7097,6.0,197,0,190,868,0.429099
24500,58,5.5862,6.0,182,0,186,859,0.435748
24600,58,5.9483,6.0,180,0,180,906,0.484629
24700,41,6.1707,6.0,167,0,184,959,0.495099
24800,59,5.6610,6.0,197,0,179,875,0.432667
24900,58,6.0345,6.0,182,0,183,905,0.455273
25000,46,5.7826,5.5,172,0,184,934,0.534620
25100,48,5.9375,6.0,153,0,151,921,0.447083
25200,57,6.0526,6.0,189,0,180,945,0.449767
25300,74,5.8243,6.0,204,0,187,847,0.431121
25400,56,5.6250,5.5,170,0,188,864,0.440926
25500,69,6.0000,6.0,180,0,167,853,0.388129
25600,63,5.7619,6.0,164,0,170,888,0.363155
25700,63,5.5714,6.0,187,0,187,835,0.379420
25800,67,5.6866,6.0,190,0,186,833,0.398946
25900,41,5.8537,6.0,169,0,195,903,0.497437
26000,42,5.9048,6.0,190,0,189,920,0.532862
26100,44,5.8864,6.0,190,0,188,938,0.465823
26200,49,5.7755,6.0,195,0,190,915,0.431437
26300,40,5.8250,6.0,171,0,180,950,0.545449
26400,53,5.8679,6.0,203,0,190,929,0.496335
26500,44,5.7727,6.0,207,0,216,900,0.475089
26600,48,5.7083,6.0,204,0,200,882,0.461136
26700,56,6.0893,6.0,201,0,193,891,0.542148
26800,57,5.9825,6.0,206,0,205,856,0.496382
26900,48,5.9167,6.0,180,0,189,891,0.507301
27000,53,6.1321,6.0,207,0,202,854,0.467551
27100,52,5.9423,6.0,186,0,187,891,0.375098
27200,42,5.9048,6.0,179,0,189,908,0.416078
27300,58,6.1897,6.5,192,0,176,884,0.368822
27400,66,5.9697,6.0,180,0,172,826,0.305602
27500,61,5.9672,6.0,161,0,166,839,0.299877
27600,71,5.8732,6.0,185,0,175,803,0.375631
27700,63,5.9206,6.0,153,0,161,814,0.352335
27800,57,5.7544,6.0,171,0,177,809,0.345203
27900,69,5.7536,6.0,189,0,177,822,0.367711
28000,70,5.7143,6.0,165,0,164,832,0.339337
28100,54,5.6667,6.0,165,0,181,833,0.383802
28200,56,6.1250,6.0,168,0,166,880,0.385437
28300,55,6.0727,6.0,181,0,182,858,0.381681
28400,41,6.1951,6.0,163,0,177,920,0.445435
28500,48,6.1042,6.0,203,0,196,924,0.437774
28600,45,5.9778,6.0,187,0,190,930,0.431139
28700,44,5.7727,6.0,201,0,202,927,0.419130
28800,27,6.0370,6.0,142,0,159,974,0.513279
28900,36,6.1667,6.0,149,0,140,965,0.554652
29000,27,6.3333,7.0,107,0,116,973,0.522372
29100,40,6.0000,6.0,29,0,16,961,0.620706
29200,30,6.2333,7.0,110,0,120,970,0.535023
29300,28,5.7857,5.5,59,0,61,973,0.570357
29400,46,5.8478,6.0,107,0,89,955,0.606960
29500,44,5.9091,6.0,166,0,168,956,0.498210
29600,48,5.8333,6.0,196,0,192,915,0.419281
29700,44,5.8182,5.0,171,0,175,957,0.367443
29800,48,5.6667,5.0,160,0,156,942,0.390608
29900,47,5.8085,6.0,143,0,144,927,0.393843
30000,58,5.7241,5.0,138,0,127,944,0.388196
30100,59,5.8475,6.0,148,0,147,931,0.400884
30200,48,5.7292,5.0,157,0,168,931,0.473336
30300,52,5.7500,5.5,177,0,173,947,0.455345
30400,62,5.7097,5.5,188,0,178,906,0.464609
30500,50,5.9000,6.0,166,0,178,926,0.468389
30600,60,5.6500,5.0,184,0,174,918,0.441732
30700,59,5.8136,6.0,167,0,168,922,0.475022
30800,53,5.8302,6.0,178,0,184,923,0.440123
30900,50,5.8400,6.0,163,0,166,953,0.434477
31000,61,5.7049,5.0,173,0,162,911,0.396140
31100,50,5.9000,6.0,165,0,176,925,0.413463
31200,57,5.7895,6.0,167,0,160,945,0.431395
31300,51,5.7255,6.0,157,0,163,925,0.419968
31400,63,5.7937,6.0,158,0,146,893,0.439406
31500,69,5.7681,6.0,172,0,166,911,0.441040
31600,61,5.7869,6.0,162,0,170,901,0.387612
31700,65,5.4462,5.0,179,0,175,862,0.396490
31800,62,5.4677,5.5,168,0,171,903,0.371761
31900,68,5.7647,6.0,169,0,163,872,0.380774
32000,68,5.4706,5.0,168,0,168,861,0.394213
32100,66,5.8636,6.0,168,0,170,874,0.365644
32200,78,5.5897,6.0,160,0,148,844,0.335489
32300,72,5.3056,5.0,150,0,156,856,0.289652
32400,83,5.7229,6.0,169,0,158,807,0.320603
32500,68,5.6029,6.0,148,0,163,858,0.294458
32600,73,5.6849,6.0,174,0,169,816,0.290772
32700,59,5.8305,6.0,168,0,182,899,0.357882
32800,64,5.8750,6.0,173,0,168,894,0.402153
32900,64,5.9375,6.0,172,0,172,868,0.333710
33000,69,5.7681,6.0,174,0,169,895,0.309446
33100,67,5.8060,6.0,159,0,161,888,0.337689
33200,63,5.6825,6.0,163,0,167,903,0.387891
33300,87,5.7931,6.0,177,0,153,845,0.310836
33400,74,5.6622,6.0,140,0,153,844,0.303774
33500,66,5.5303,6.0,159,0,167,842,0.282517
33600,72,5.5417,5.5,165,0,159,848,0.299661
33700,72,5.3889,5.0,165,0,165,803,0.334113
33800,63,5.6825,6.0,140,0,149,857,0.340980
33900,72,5.8750,6.0,171,0,162,852,0.325103
34000,81,5.7037,6.0,163,0,154,785,0.295587
34100,61,5.5246,6.0,132,0,152,869,0.289957
34200,76,5.6579,6.0,180,0,165,852,0.286742
34300,52,5.8269,6.0,157,0,181,911,0.344654
34400,59,5.7627,6.0,176,0,169,903,0.334903
34500,60,5.9833,6.0,167,0,166,912,0.323660
34600,49,6.0000,6.0,174,0,185,919,0.382100
34700,61,5.8197,6.0,184,0,172,896,0.380859
34800,50,5.7200,6.0,180,1,190,952,0.428211
34900,55,5.7818,6.0,204,1,198,893,0.380700
35000,56,5.6964,6.0,178,1,176,902,0.417833
35100,44,5.8409,6.0,180,0,192,944,0.442305
35200,46,5.6522,6.0,138,1,135,956,0.481030
35300,59,5.5424,5.0,153,1,139,916,0.459675
35400,59,5.7288,6.0,156,0,156,937,0.422484
35500,56,5.6071,5.0,162,0,165,939,0.461885
35600,59,5.5593,5.0,176,0,173,901,0.400360
35700,72,5.5139,5.0,179,0,166,917,0.413085
35800,72,5.6806,6.0,163,0,163,857,0.344155
35900,57,5.6667,6.0,162,0,177,866,0.353223
36000,43,5.7674,6.0,168,0,182,932,0.381742
36100,58,5.8448,6.0,189,0,174,902,0.373722
36200,61,5.4098,5.0,183,0,180,870,0.364878
36300,69,5.8551,6.0,178,0,170,878,0.390071
36400,54,5.8148,6.0,169,0,184,902,0.408598
36500,48,5.6458,6.0,179,0,185,915,0.448126
36600,59,5.6102,6.0,186,0,175,932,0.434109
36700,54,5.8333,6.0,171,0,176,921,0.426765
36800,58,5.6207,6.0,188,0,184,888,0.385070
36900,79,5.6709,5.0,191,0,170,885,0.382707
37000,49,5.7347,6.0,164,0,194,925,0.502602
37100,50,5.7600,6.0,175,0,174,900,0.455228
37200,52,5.8462,6.0,183,0,181,949,0.442255
37300,62,5.8226,6.0,202,0,192,890,0.438822
37400,42,5.6190,5.0,180,0,200,904,0.446944
37500,58,5.8276,6.0,195,0,179,903,0.412699
37600,59,5.8644,6.0,183,0,182,886,0.379932
37700,48,5.7708,6.0,176,0,187,873,0.424700
37800,55,5.8182,6.0,183,0,176,914,0.427140
37900,52,5.9038,6.0,189,0,192,895,0.457887
38000,64,5.6562,6.0,198,0,186,850,0.397909
38100,59,5.7627,6.0,191,0,196,884,0.368467
38200,64,5.5312,5.0,190,0,185,884,0.348301
38300,53,5.4717,6.0,171,0,182,907,0.374859
38400,54,5.6296,6.0,198,0,197,875,0.400460
38500,54,5.7778,6.0,186,0,186,878,0.423893
38600,58,5.6724,6.0,201,0,197,837,0.421257
38700,65,5.9231,6.0,197,0,190,836,0.381796
38800,52,5.6538,6.0,194,0,207,798,0.418641
38900,65,5.5231,5.0,179,0,166,833,0.446886
39000,62,5.6290,6.0,196,0,199,821,0.412883
39100,60,5.6833,6.0,184,0,186,828,0.454524
39200,53,5.4340,6.0,185,0,192,844,0.426722
39300,57,5.5614,5.0,202,0,198,841,0.419616
39400,49,5.5510,6.0,190,0,198,847,0.370300
39500,43,5.6047,6.0,194,0,200,832,0.406125
39600,47,5.6383,6.0,201,0,197,864,0.417822
39700,52,5.4808,5.0,190,0,185,892,0.432688
39800,45,5.1556,5.0,195,0,202,891,0.436643
39900,56,5.6071,5.0,207,0,196,877,0.381518
40000,55,5.6364,5.0,191,0,192,861,0.383882
40100,56,5.4107,5.0,195,1,193,852,0.401964
40200,55,5.5091,5.0,206,0,207,874,0.402198
40300,52,5.6923,6.0,197,0,200,864,0.393756
40400,52,5.4808,5.0,200,0,200,867,0.443515
40500,45,5.6000,5.0,192,0,199,924,0.393069
40600,55,5.7455,6.0,199,0,189,899,0.405882
40700,46,5.5217,5.0,190,0,199,893,0.369952
40800,50,5.6800,6.0,190,0,186,910,0.475025
40900,55,5.6364,6.0,184,0,179,898,0.408330
41000,43,5.5581,6.0,176,0,188,928,0.463069
41100,60,5.7333,6.0,190,0,173,919,0.409933
41200,52,5.9423,6.0,169,0,177,914,0.421246
41300,48,5.4583,5.0,193,0,197,891,0.418888
41400,56,5.6429,6.0,188,0,180,874,0.392313
41500,53,5.8679,6.0,180,0,183,861,0.393923
41600,60,5.6000,5.0,193,0,186,867,0.387236
41700,54,5.7963,6.0,182,0,188,885,0.411825
41800,58,5.7414,6.0,190,0,186,872,0.382790
41900,71,5.4366,5.0,198,0,185,813,0.488786
42000,63,5.9206,6.0,165,0,173,859,0.395675
42100,64,5.7500,6.0,178,0,177,838,0.370971
42200,65,5.5692,6.0,167,0,166,806,0.372283
42300,70,5.6857,6.0,162,1,156,835,0.363622
42400,83,5.5904,5.0,169,0,156,802,0.362063
42500,62,5.4839,6.0,153,0,174,826,0.372922
42600,71,5.6761,6.0,165,0,156,839,0.348199
42700,72,5.4861,5.0,170,0,169,805,0.337031
42800,63,5.6984,6.0,151,0,160,807,0.365585
42900,68,5.6324,6.0,172,0,167,853,0.331417
43000,74,5.5135,5.5,168,0,162,805,0.342491
43100,67,5.2836,5.0,159,0,166,811,0.360017
43200,72,5.6667,6.0,169,0,164,848,0.359491
43300,65,5.6000,5.0,171,0,178,840,0.340618
43400,57,5.7193,6.0,167,0,175,841,0.341881
43500,75,5.6000,6.0,184,0,166,848,0.394895
43600,68,5.6471,6.0,167,0,174,833,0.403682
43700,62,5.7097,6.0,164,0,170,860,0.405180
43800,59,5.7627,6.0,176,0,179,873,0.429596
43900,63,5.6349,6.0,179,0,175,884,0.413715
44000,50,5.6600,6.0,164,0,177,900,0.390984
44100,80,5.7625,6.0,194,0,164,853,0.383380
44200,71,5.6056,6.0,148,0,157,851,0.367700
44300,62,5.4516,6.0,158,0,167,845,0.393612
44400,64,5.7656,6.0,180,0,178,879,0.383089
44500,59,5.7119,6.0,166,0,171,875,0.381649
44600,63,5.6508,6.0,169,0,165,839,0.348599
44700,75,5.6667,6.0,174,0,162,820,0.335731
44800,62,5.4839,5.0,166,0,179,870,0.402511
44900,64,5.5781,5.5,167,0,165,839,0.446659
45000,60,5.8167,6.0,183,0,187,863,0.391521
45100,57,5.7018,6.0,176,0,179,872,0.355432
45200,54,5.7963,6.0,181,0,184,877,0.479013
45300,58,5.9138,6.0,190,0,186,878,0.423663
45400,66,5.8788,6.0,182,0,174,835,0.407680
45500,60,5.7333,6.0,162,0,168,845,0.400410
45600,67,6.0149,6.0,180,0,173,858,0.391950
45700,57,5.7368,6.0,166,0,176,858,0.394599
45800,62,5.3871,5.0,187,0,182,804,0.394206
45900,57,5.8246,6.0,162,0,167,854,0.387059
46000,56,5.6071,5.5,178,0,179,849,0.423287
46100,63,5.3651,5.0,188,0,181,799,0.419283
46200,67,5.7910,6.0,186,0,182,774,0.362977
46300,71,5.7324,6.0,183,0,179,652,0.295738
46400,56,5.5357,5.5,136,3,148,774,0.329127
46500,80,5.6875,6.0,197,0,173,676,0.290291
46600,73,5.7534,6.0,150,1,156,748,0.356479
46700,66,5.4545,5.0,174,0,181,759,0.337402
46800,67,5.7015,6.0,181,0,180,782,0.326303
46900,56,5.8571,6.0,158,0,169,819,0.393881
47000,62,5.3710,5.0,177,0,171,808,0.385258
47100,69,5.5507,5.0,195,0,188,742,0.380114
47200,79,5.5949,6.0,169,0,159,736,0.415649
47300,56,5.4464,6.0,149,0,172,794,0.461381
47400,64,5.9688,6.0,178,0,170,789,0.368031
47500,61,5.8525,6.0,172,0,175,805,0.394761
47600,56,5.4107,6.0,180,0,185,766,0.372555
47700,71,5.7606,6.0,177,0,162,769,0.367874
47800,73,5.5616,5.0,171,0,169,731,0.345899
47900,64,5.5156,6.0,162,0,171,766,0.388968
48000,66,5.8788,6.0,162,0,160,819,0.389336
48100,73,5.6712,6.0,172,0,165,766,0.380384
48200,61,5.7213,6.0,153,0,165,777,0.412664
48300,58,5.6552,6.0,171,0,174,808,0.427725
48400,66,5.5606,6.0,163,0,155,790,0.340681
48500,76,5.3421,5.0,164,0,154,753,0.322043
48600,78,5.8846,6.0,161,2,157,787,0.342183
48700,62,5.5323,6.0,159,0,175,811,0.377227
48800,72,5.2917,5.0,186,1,175,731,0.333622
48900,62,5.6935,6.0,138,0,148,819,0.373095
49000,74,5.5405,5.0,168,1,155,821,0.362717
49100,70,5.4143,5.0,166,0,170,787,0.368986
49200,72,5.9028,6.0,159,0,157,827,0.396000
49300,67,5.5224,6.0,170,0,175,813,0.343540
49400,62,5.4677,5.0,166,2,169,812,0.379895
49500,69,5.6522,6.0,171,0,164,812,0.417944
49600,83,5.5181,6.0,185,1,170,700,0.359168
49700,73,5.1507,5.0,150,1,159,715,0.379472
49800,74,5.6216,5.0,161,0,160,749,0.353363
49900,73,5.4110,5.0,167,3,165,750,0.358832
50000,68,5.3676,5.0,170,0,175,764,0.373358
50100,67,5.6866,6.0,168,0,169,800,0.343452
50200,77,5.6753,6.0,168,1,157,789,0.338111
50300,75,5.0933,5.0,174,0,176,757,0.365326
50400,84,5.6905,6.0,162,1,152,796,0.344230
50500,76,5.3947,5.0,159,0,167,794,0.326542
50600,57,5.4211,5.0,150,1,168,832,0.347086
50700,72,5.5972,6.0,172,0,157,815,0.363817
50800,63,5.6190,6.0,165,0,174,848,0.345612
50900,69,5.4638,6.0,183,0,177,816,0.405384
51000,69,5.4348,5.0,175,0,175,828,0.389698
51100,68,5.2647,5.0,181,0,182,811,0.387614
51200,69,5.1014,5.0,173,1,171,802,0.394503
51300,71,5.6479,6.0,161,0,159,842,0.408514
51400,63,5.1270,5.0,185,0,193,793,0.387241
51500,65,5.4000,6.0,167,1,164,793,0.332339
51600,63,5.2698,5.0,174,0,176,861,0.404033
